mes;cnae_classe;regiao_administrativa;saldo
5;Fabricação de máquinas e equipamentos para a indústria do plástico;Região Administrativa Central;    -2
5;Fabricação de máquinas e equipamentos para a indústria do plástico;Ribeirão Preto;     0
5;Fabricação de máquinas e equipamentos para a indústria do plástico;São Paulo;    -1
5;Fabricação de máquinas e equipamentos para a indústria têxtil;Campinas;    -8
5;Fabricação de máquinas e equipamentos para a indústria têxtil;São Paulo;   -11
5;Fabricação de máquinas e equipamentos para a indústria têxtil;Sorocaba;    -2
5;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo;São José dos Campos;    -6
5;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo;São Paulo;   -13
5;Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo;Sorocaba;   -67
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Araçatuba;    -2
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Bauru;    -9
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Campinas;     0
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Franca;    -6
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Marília;     3
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Região Administrativa Central;    -5
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Ribeirão Preto;   -35
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;São José do Rio Preto;     0
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;São Paulo;   -74
5;Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;Sorocaba;    -2
5;Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos;Bauru;     3
5;Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos;Campinas;     1
5;Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos;São Paulo;   -42
5;Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos;Sorocaba;     2
5;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;Campinas;     0
5;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;Franca;   -12
5;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;Marília;    -1
5;Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados;São Paulo;    -1
5;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;Campinas;   -11
5;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;Marília;    -1
5;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;São José dos Campos;     0
5;Fabricação de máquinas e equipamentos para saneamento básico e ambiental;São Paulo;   -10
5;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;Campinas;   -92
5;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;Marília;     1
5;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;Ribeirão Preto;    -1
5;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;São José dos Campos;   -29
5;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;São Paulo;    -6
5;Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores;Sorocaba;     1
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Araçatuba;     0
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Bauru;    -4
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Campinas;  -106
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Franca;    -1
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Itapeva;    -2
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Região Administrativa Central;     4
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Ribeirão Preto;   -24
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Santos;    -2
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;São José do Rio Preto;    -3
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;São José dos Campos;     7
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;São Paulo;  -138
5;Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente;Sorocaba;   -49
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;Bauru;    -2
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;Campinas;    -5
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;Franca;    -2
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;Região Administrativa Central;    11
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;Ribeirão Preto;    -3
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;São José do Rio Preto;    -2
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;São Paulo;   -25
5;Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;Sorocaba;    -3
5;Fabricação de máquinas-ferramenta;Bauru;   -11
5;Fabricação de máquinas-ferramenta;Campinas;  -135
5;Fabricação de máquinas-ferramenta;Franca;    -8
5;Fabricação de máquinas-ferramenta;Região Administrativa Central;    -1
5;Fabricação de máquinas-ferramenta;Ribeirão Preto;    -5
5;Fabricação de máquinas-ferramenta;São José do Rio Preto;    -9
5;Fabricação de máquinas-ferramenta;São José dos Campos;    -3
5;Fabricação de máquinas-ferramenta;São Paulo;   -40
5;Fabricação de máquinas-ferramenta;Sorocaba;   -26
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Bauru;    13
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Campinas;   -74
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Marília;    -1
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Região Administrativa Central;     1
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Ribeirão Preto;   -20
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Santos;     2
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;São José do Rio Preto;     2
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;São José dos Campos;    -3
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;São Paulo;   -32
5;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas;Sorocaba;    12
5;Fabricação de margarina e outras gorduras vegetais e de óleos não-comestíveis de animais;São Paulo;    -2
5;Fabricação de massas alimentícias;Barretos;    -1
5;Fabricação de massas alimentícias;Bauru;   -11
5;Fabricação de massas alimentícias;Campinas;    -7
5;Fabricação de massas alimentícias;Franca;    -1
5;Fabricação de massas alimentícias;Marília;     3
5;Fabricação de massas alimentícias;Presidente Prudente;    -9
5;Fabricação de massas alimentícias;Região Administrativa Central;    -1
5;Fabricação de massas alimentícias;Ribeirão Preto;     4
5;Fabricação de massas alimentícias;Santos;     0
5;Fabricação de massas alimentícias;São José do Rio Preto;    -3
5;Fabricação de massas alimentícias;São José dos Campos;   -25
5;Fabricação de massas alimentícias;São Paulo;    -6
5;Fabricação de massas alimentícias;Sorocaba;   -10
5;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;Bauru;    -2
5;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;Campinas;  -119
5;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;Presidente Prudente;    -2
5;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;Ribeirão Preto;     0
5;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;São Paulo;  -115
5;Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;Sorocaba;  -140
5;Fabricação de material elétrico para instalações em circuito de consumo;Araçatuba;     2
5;Fabricação de material elétrico para instalações em circuito de consumo;Campinas;    -9
5;Fabricação de material elétrico para instalações em circuito de consumo;Presidente Prudente;    -2
5;Fabricação de material elétrico para instalações em circuito de consumo;São Paulo;   -35
5;Fabricação de medicamentos para uso humano;Barretos;     3
5;Fabricação de medicamentos para uso humano;Campinas;    81
5;Fabricação de medicamentos para uso humano;Região Administrativa Central;    -2
5;Fabricação de medicamentos para uso humano;Ribeirão Preto;     7
5;Fabricação de medicamentos para uso humano;São José do Rio Preto;   -11
5;Fabricação de medicamentos para uso humano;São José dos Campos;    -5
5;Fabricação de medicamentos para uso humano;São Paulo;   128
5;Fabricação de medicamentos para uso humano;Sorocaba;     6
5;Fabricação de medicamentos para uso veterinário;Campinas;     3
5;Fabricação de medicamentos para uso veterinário;Franca;     0
5;Fabricação de medicamentos para uso veterinário;Região Administrativa Central;    -3
5;Fabricação de medicamentos para uso veterinário;Ribeirão Preto;   -21
5;Fabricação de medicamentos para uso veterinário;São José do Rio Preto;     7
5;Fabricação de medicamentos para uso veterinário;São José dos Campos;     0
5;Fabricação de medicamentos para uso veterinário;São Paulo;   -14
5;Fabricação de medicamentos para uso veterinário;Sorocaba;    10
5;Fabricação de meias;Araçatuba;   -36
5;Fabricação de meias;Região Administrativa Central;   -71
5;Fabricação de meias;São José dos Campos;    -6
5;Fabricação de meias;São Paulo;   -43
5;Fabricação de meias;Sorocaba;  -125
5;Fabricação de motocicletas;Araçatuba;    -2
5;Fabricação de motocicletas;Campinas;     0
5;Fabricação de motocicletas;Região Administrativa Central;     1
5;Fabricação de motocicletas;Ribeirão Preto;   -35
5;Fabricação de motocicletas;São José dos Campos;    -5
5;Fabricação de motocicletas;São Paulo;     2
5;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;Campinas;   -37
5;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;Região Administrativa Central;    -7
5;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários;Ribeirão Preto;   -17
